name,url
2017年高分科幻动作《猩球崛起3：终极之战》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20171010/55235.html
2017年悬疑《22年后的自白：我是杀人犯》BD日语中字,http://www.ygdy8.net/html/gndy/dyzz/20171010/55234.html
2017年悬疑动作《心理罪大电影》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20171007/55200.html
2017年郭富城王千源刘涛动作《破·局》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20171007/55199.html
2017年科幻动作《变形金刚5：最后的骑》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20171002/55144.html
2017年剧情历史战争《明月几时有》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170930/55133.html
2017年动画喜剧《十万个冷笑话2》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170930/55132.html
2017年剧情《牡丹花下/美丽有毒/魅惑》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170929/55118.html
2017年高分历史剧情《出租车司机》HD韩语中字,http://www.ygdy8.net/html/gndy/dyzz/20170928/55110.html
2017年2017年剧情历史《建军大业》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170927/55105.html
2017年高分科幻动作《蜘蛛侠：英雄归来》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170926/55094.html
2017年高分获奖音乐喜剧《闪光少女》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170922/55059.html
2017年古天乐奇幻喜剧《喵星人》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170921/55055.html
2017年高分剧情奇幻《鬼魅浮生/鬼故事》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170920/55042.html
2017年纪录音乐《一路逆风/邓紫棋成长记》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170919/55039.html
2017年奇幻喜剧《反转人生》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170919/55038.html
2017年科幻动画《星河战队：火星叛国者》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170919/55032.html
2017年剧情历史战争《明月几时有》HD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170918/55027.html
2017年周迅彭于晏霍建华《明月几时有》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170917/55017.html
2017年动作《加勒比海盗5：死无对证》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170915/55008.html
2017年动作《神奇女侠/神力女超人》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170915/55007.html
2017年科幻动作《变形金刚5：最后的骑士》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170914/54999.html
2017年高分动作《极盗车神》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170914/54994.html
2017年动作《新木乃伊/盗墓迷城》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170911/54976.html
2017年科幻动作《变形金刚5：最后的骑士》HD韩版中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170907/54947.html
2017年传记动作《荡寇风云/战神戚继光》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170907/54946.html
2017年动作《加勒比海盗5：死无对证》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170907/54938.html
2017年奇幻爱情《三生三世十里桃花》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170903/54886.html
2017年动作《绣春刀II：修罗战场/绣春刀2》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170902/54867.html
2017年动画喜剧《神偷奶爸3/卑鄙的我3》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170902/54866.html
2017年高分奇幻动作《神奇女侠》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170829/54845.html
2017年动作《王牌保镖/杀手保镖》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170829/54844.html
2017年惊悚动作《惊天解密/全面封锁》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170827/54829.html
2017年爱情喜剧《原谅他77次》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170827/54828.html
2017年动画喜剧《内裤队长/底底超人大电影》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170826/54822.html
2017年传记战争《梅根·利维》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170825/54812.html
2017年喜剧《仓皇一夜/姊妹欲蒲团》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170823/54791.html
2017年黄秋生林家栋恐怖《失眠》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170823/54790.html
2017年奇幻动作《悟空传》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170822/54783.html
2017年科幻惊悚《猎杀星期一》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170821/54780.html
2017年悬疑剧情《浮生梦/遗孀美人心》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170821/54779.html
2017年动作剧情《青禾男高》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170820/54770.html
2017年动作喜剧《海滩游侠/海滩救护队》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170819/54765.html
2017年悬疑动作《拆弹专家》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170817/54757.html
2017年悬疑惊悚《目击者之追凶》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170811/54715.html
2017年动作喜剧《绝世高手》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170811/54714.html
2017年剧情《春娇救志明/志明与春娇3》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170810/54708.html
2017年高分科幻动作《银河护卫队2》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170809/54701.html
2017年动作战争《巴霍巴利王(下)：终结》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170806/54673.html
2017年科幻惊悚恐怖《异形：契约》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170802/54618.html
2017年爱情音乐《52赫兹，我爱你》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170802/54617.html
2017年惊悚动作《一锤定音》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170801/54612.html
2017年剧情战争《敌对区域》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170801/54611.html
2017年杨幂霍建华动作科幻《逆时营救》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170731/54606.html
2015年高分获奖动作《师父/师傅》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170731/54605.html
2017年悬疑惊悚《目击者之追凶》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170728/54587.html
2017年获奖剧情《我心雀跃》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170728/54586.html
2017年奇幻动作《亚瑟王：斗兽争霸》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170727/54580.html
2017年周冬雨张孝全爱情喜剧《指甲刀人魔》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170727/54579.html
2016年高分获奖动画《你的名字。》BD日语中字,http://www.ygdy8.net/html/gndy/dyzz/20170726/54574.html
2017年高分剧情战争《奥斯曼中尉》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170726/54569.html
2017年黄渤徐静蕾悬疑惊悚《记忆大师》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170725/54568.html
2017年动作《无罪之城》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170725/54567.html
2017年喜剧《三个老枪手/抢钱耆兵》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170724/54562.html
2017年布鲁斯·威利斯动作《首杀/第一枪》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170724/54561.html
2017年高分获奖剧情《一念无明》HD粤语中字,http://www.ygdy8.net/html/gndy/dyzz/20170723/54549.html
2017年动作《共助/机密同盟/秘密任务》BD韩语中字,http://www.ygdy8.net/html/gndy/dyzz/20170723/54548.html
2017年剧情《台北物语》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170722/54547.html
2017年剧情《忠爱无言/老人与狗》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170721/54540.html
2017年爱情剧情《我们停战吧》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170719/54523.html
2017年科幻动作《攻壳机动队真人版》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170713/54478.html
2017年高分家庭剧情《天才少女》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170712/54471.html
2017年动作《走火交易/玩命枪火》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170712/54470.html
2017年动画喜剧《宝贝老板》英国粤三语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170710/54457.html
2017年刘青云古天乐动作《毒。诫》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170707/54431.html
2017年科幻动作《攻壳机动队》国英双语.HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170707/54430.html
2016年剧情历史《承诺/诺言》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170706/54424.html
2016年冒险动作《迷失Z城/失落之城》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170705/54414.html
2016年高分获奖剧情《将来的事》BD法语中字,http://www.ygdy8.net/html/gndy/dyzz/20170705/54413.html
2017年动作《速度与激情8》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170704/54406.html
2017年黄磊海清喜剧《麻烦家族》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170703/54393.html
2017年动画《蓝精灵：寻找神秘村》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170630/54350.html
2017年动作《被操纵的城市/虚拟都市》BD韩语中字,http://www.ygdy8.net/html/gndy/dyzz/20170630/54349.html
2017年动作《金刚：骷髅岛》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170627/54322.html
2017年段奕宏黄轩动作《非凡任务/猎鹰》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170625/54313.html
2016年林家栋陈静《此情此刻》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170625/54312.html
2017年恐怖动作《救僵清道夫/尸奔日记》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170624/54307.html
2017年动画喜剧《蓝精灵：寻找神秘村》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170621/54286.html
2017年剧情音乐《歌声不绝》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170621/54285.html
2017年剧情传记历史《动物园长的夫人》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170621/54284.html
2017年王凯张鲁一悬疑《嫌疑人X的献身》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170619/54268.html
2017年科幻动作《超凡战队》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170618/54266.html
2017年剧情《春娇救志明/志明与春娇3》HD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170612/54220.html
2017年科幻惊悚《异星觉醒/外星生命》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170610/54205.html
2017年惊悚动作《贝尔科实验/办公室大狂杀》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170610/54204.html
2017年邓超彭于晏赵丽颖《乘风破浪》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170610/54203.html
2016年剧情《一万公里的约定》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170610/54202.html
2016年高分传记剧情《摔跤吧！爸爸》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170609/54191.html
2016年阮经天杜鹃爱情《纽约纽约》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170607/54181.html
2017年金城武周冬雨《喜欢你》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170603/54128.html
2016年孙艺珍惊悚《没有秘密》HD韩语中字,http://www.ygdy8.net/html/gndy/dyzz/20170603/54127.html
2017年高分动作《疾速特攻/疾速追杀2》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170602/54114.html
2017年爱情喜剧《傲娇与偏见》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170602/54113.html
2015年高分纪录片《猎捕/生存战》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170530/54084.html
2017年剧情喜剧《战争机器》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170529/54074.html
2016年悬疑惊悚《救命解药》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170528/54069.html
2017年高分剧情《猜火车2/迷幻列车2》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170528/54068.html
2017年高分惊悚动作《疾速特攻/疾速追杀2》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170524/54041.html
2017年爱情喜剧《合约男女/婚前合约》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170524/54040.html
2017年高分剧情《猜火车2/迷幻列车2》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170523/54032.html
2016年高分获奖剧情《帕特森》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170523/54031.html
2017年科幻动作《金刚狼3：殊死一战》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170522/54022.html
2016年高分动画《声之形》BD日语中字,http://www.ygdy8.net/html/gndy/dyzz/20170522/54021.html
2017年动画《乐高蝙蝠侠大电影》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170520/54011.html
2017年奇幻《美女与野兽》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170520/54010.html
2017年奇幻剧情《陋室/天堂小屋》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170519/54004.html
2017年悬疑《忽然七日/在我坠落前》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170519/54003.html
2017年段奕宏黄轩动作《非凡任务/猎鹰》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170519/54002.html
2017年范伟喜剧《有完没完/生于四月一日》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170518/53995.html
2017年舒淇王千源奇幻喜剧《健忘村》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170518/53994.html
2017年科幻动作《金刚狼3：殊死一战》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170516/53979.html
2016年高分传记剧情《摔跤吧！爸爸》BD中文字幕,http://www.ygdy8.net/html/gndy/dyzz/20170514/53962.html
2017年动作《绑架者/迷途杀机》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170514/53961.html
2016年高分历史剧情战争《沃伦》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170512/53949.html
2016年动画喜剧《欢乐好声音》英国粤三语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170512/53948.html
2016年奇幻动作《长城/万里长城》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170511/53943.html
2016年高分获奖剧情喜剧《杰出公民》BD中文字幕,http://www.ygdy8.net/html/gndy/dyzz/20170510/53930.html
2016年悬疑动作《冲天火/天空一号》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170508/53916.html
2017年动作喜剧《西游伏妖篇》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170507/53886.html
2017年动作《极限特工3：终极回归》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170504/53871.html
2016年高分记录《辛普森：美国制造》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170504/53865.html
2017年科幻爱情《世界之外》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170504/53864.html
2017年成龙动作喜剧《功夫瑜伽》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170501/53841.html
2016年高分获奖大片《爱乐之城》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170427/53817.html
2016年犯罪剧情《夜色人生》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170427/53816.html
2016年惊悚动作《密探/密侦/秘密间谍》BD韩语中字,http://www.ygdy8.net/html/gndy/dyzz/20170426/53809.html
2017年亚当·桑德勒喜剧《桑迪》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170426/53808.html
2017年周冬雨张孝全《指甲刀人魔》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170426/53807.html
2017年战争剧情《沙堡》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170424/53791.html
2017年获奖剧情《八月》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170424/53790.html
2016年冒险惊悚《金矿/金爆内幕》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170422/53776.html
2017年喜剧《一条狗的使命》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170422/53775.html
2017年高分悬疑恐怖《逃出绝命镇》HD英语中字,http://www.ygdy8.net/html/gndy/dyzz/20170422/53774.html
2017年胡军余男剧情动作《上海王》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170421/53768.html
2017年动作喜剧《西游伏妖篇》HD国语中字[修正版],http://www.ygdy8.net/html/gndy/dyzz/20170420/53760.html
2016爱情武侠《大明锦衣卫》HD国语中文字幕,http://www.ygdy8.net/html/gndy/dyzz/20170416/53725.html
2017年奇幻动作《大梦西游2铁扇公主》HD国语中文字幕,http://www.ygdy8.net/html/gndy/dyzz/20170416/53724.html
2016年获奖剧情《藩篱》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170414/53708.html
2016年高分悬疑剧情《怒/愤怒》BD日语中字,http://www.ygdy8.net/html/gndy/dyzz/20170414/53707.html
2016年奇幻动作《长城》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170413/53706.html
2017年葛优谢霆锋剧情《决战食神》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170413/53705.html
2016年成龙动作喜剧《铁道飞虎》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170413/53704.html
2016年高分获奖大片《爱乐之城》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170413/53699.html
2016年高分剧情《比海更深》BD日语中字,http://www.ygdy8.net/html/gndy/dyzz/20170412/53698.html
2016年高分动作《终极斗士4》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170411/53687.html
2017年郑秀文爱情喜剧《合约男女》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170411/53686.html
2016年动作《蝙蝠侠大战超人：正义黎明》BD国英双语.中英双字,http://www.ygdy8.net/html/gndy/dyzz/20170409/53680.html
2017年葛优谢霆锋剧情《决战食神》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170408/53674.html
2016年高分惊悚恐怖《分裂》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170406/53647.html
2017年高分悬疑《看不见的客人》BD国西双语中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170404/53623.html
2016年惊悚《绝命荒漠/夺命疯捕》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170404/53622.html
2016年剧情《隧道/失控隧道》BD韩语中字,http://www.ygdy8.net/html/gndy/dyzz/20170404/53621.html
2016年科幻惊悚《新哥斯拉》BD日语中字,http://www.ygdy8.net/html/gndy/dyzz/20170404/53620.html
2016年高分剧情《完美陌生人/完美谎情》BD中文字幕,http://www.ygdy8.net/html/gndy/dyzz/20170403/53601.html
2017年剧情喜剧《乘风破浪》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170331/53571.html
2016年高分获奖动画《西葫芦的生活》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170331/53570.html
2016年科幻喜剧《怪兽卡车》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170331/53564.html
2017年动作喜剧《大闹天竺》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170330/53558.html
2016年届奥斯卡最佳外语片《推销员》BD中文字幕,http://www.ygdy8.net/html/gndy/dyzz/20170329/53552.html
2016年高分获奖剧情《隐藏人物》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170327/53543.html
2017年成龙动作喜剧《功夫瑜伽》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170326/53535.html
2016年科幻动作《生化危机：终章》BD国英双语.中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170325/53525.html
2016年梁朝伟金城武杨颖《摆渡人》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170323/53519.html
2016年高分获奖剧情《沉默》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170321/53507.html
2016年动画动作《杀戮都市：O》BD日语中字,http://www.ygdy8.net/html/gndy/dyzz/20170321/53506.html
2016年科幻动作《星球大战外传：侠盗一号》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170319/53495.html
2016年剧情历史惊悚《爱国者之日》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170318/53488.html
2016年高分获奖《二十世纪女人》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170317/53473.html
2016年科幻恐怖动作《生化危机：终章》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170316/53462.html
2016年恐怖动作《黑夜传说5：血战》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170315/53461.html
2016年科幻动作《刺客信条》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170314/53455.html
2016年惊悚剧情《斯隆女士/枪狂帝国》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170313/53446.html
2016年科幻动作《刺客信条》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170310/53427.html
2017年奇幻喜剧《健忘村》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170310/53426.html
2016年本·阿弗莱克《夜色人生》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170309/53421.html
2016年动画喜剧《欢乐好声音》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170309/53414.html
2017年获奖纪录《我的诗篇》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170309/53413.html
2016年惊悚悬疑《你好，疯子》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170305/53381.html
2016年闫妮小沈阳喜剧《情圣》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170304/53364.html
2016年威尔·史密斯《附属美丽》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170302/53347.html
2016年科幻冒险《太空旅客》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170301/53333.html
2016年喜剧《流浪猫鲍勃》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170301/53327.html
2016年获奖奇幻《神奇动物在哪里》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170226/53313.html
2016年许冠文获奖剧情《一路顺风》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170226/53312.html
2016年获奖剧情传记《第一夫人》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170225/53307.html
2016年成龙动作喜剧《铁道飞虎》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170225/53301.html
2016年葛优章子怡悬疑动作《罗曼蒂克消亡史》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170224/53300.html
2016年8分获奖剧情《我是布莱克》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170223/53293.html
2016年科幻冒险《太空旅客》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170223/53292.html
2016年获奖奇幻《怪物召唤》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170219/53267.html
2016年8.0分剧情《月光男孩》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170219/53266.html
2016年7.9分获奖动画《海洋奇缘/莫阿娜》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170217/53245.html
2016年布拉德·皮特战争动作《间谍同盟》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170216/53238.html
2016年7.8分获奖科幻动作《奇异博士》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170215/53233.html
2016年梁朝伟金城武陈奕迅杨颖《摆渡人》HD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170215/53232.html
2016年8.4高分战争《血战钢锯岭》国英双语.BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170213/53220.html
2016年7.7分惊悚《夜行动物》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170213/53219.html
2016年恐怖动作《黑夜传说5：血战》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170212/53209.html
2016年爱情喜剧《所以……和黑粉结婚了》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170212/53208.html
2016年8.2分获奖剧情《海边的曼彻斯特》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170211/53200.html
2017年动作《十字追杀令2》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170211/53199.html
2016年8.4分战争《血战钢锯岭》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170209/53186.html
2016年7.7分惊悚《夜行动物》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170209/53185.html
2016年7.8分获奖科幻动作《奇异博士》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170208/53170.html
2016年郭富城杨子姗郝蕾《天亮之前》BD国粤双语中字,http://www.ygdy8.net/html/gndy/dyzz/20170204/53129.html
2016年历史传记剧情《柏林孤影》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170203/53122.html
2016年剧情悬疑《战前童年》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170203/53121.html
2016年8.2分科幻剧情《降临》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170202/53111.html
2016年战争剧情《比利·林恩的中场战事》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170202/53110.html
2016年7.7分奇幻剧情《怪物召唤》HD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170130/53091.html
2016年悬疑惊悚《路易·德拉克斯的第九条命》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170130/53090.html
2016年动画《蜡笔小新：梦境世界大突击》BD国粤日三语中字,http://www.ygdy8.net/html/gndy/dyzz/20170129/53080.html
2016年剧情爱情《大洋之间的灯光》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170128/53069.html
2016年古装武侠动作《三少爷的剑》BD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170127/53061.html
2016年悬疑动作《冲天火》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170125/53048.html
2016年犯罪喜剧《检察官外传》BD韩语中字,http://www.ygdy8.net/html/gndy/dyzz/20170123/53035.html
2016年剧情喜剧《我不是潘金莲》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170121/53025.html
2016年惊悚悬疑《少年》HD国语中字,http://www.ygdy8.net/html/gndy/dyzz/20170121/53024.html
2016年动作《侠探杰克：永不回头》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170120/53017.html
2016年惊悚恐怖《天赐之女》BD中英双字幕,http://www.ygdy8.net/html/gndy/dyzz/20170119/53010.html
